1PV_P_Bus1,2PV_P_Bus2,3PV_P_Bus3,1PV_Q_Bus1,2PV_Q_Bus2,3PV_Q_Bus3,1Line_Ps_FB1_TB2,2Line_Ps_FB1_TB3,3Line_Ps_FB2_TB4,4Line_Ps_FB3_TB4,1Line_Qs_FB1_TB2,2Line_Qs_FB1_TB3,3Line_Qs_FB2_TB4,4Line_Qs_FB3_TB4,Vm_Bus1,Vm_Bus2,Vm_Bus3,Vm_Bus4,Va_Bus1,Va_Bus2,Va_Bus3,Va_Bus4,1PV_Pmax_Bus1,2PV_Pmax_Bus2,3PV_Pmax_Bus3,Margin
26.135,77.486,146.88,163.45,-77.999,38.519,17.857,-17.257,10.167,29.822,102.16,51.792,-22.234,37.716,1.0287,0.97539,1.011,0.98307,0,0.001321,0.0098824,-0.0043509,495.22,353.55,252.49,3.3884
82.571,222.19,20.857,39.425,36.633,91.011,-32.664,82.473,78.926,-26.731,25.999,1.1618,2.1294,20.9,1.0294,1.0198,1.023,1.0132,0,0.018184,-0.029055,-0.010079,463.97,384.81,180.99,2.1509
103.95,57.325,142.77,89.294,-18.743,84.497,55.389,17.895,9.3509,39.3,62.873,14.841,-12.701,33.592,1.0163,0.97881,1.0095,0.98292,0,-0.021675,-0.0054106,-0.026274,554.11,324.96,359.41,3.0525
188.81,134.46,197.57,7.5615,172.83,110.14,78.344,58.062,35.759,47.604,-26.8,8.9399,43.421,-0.81556,1.006,1.0116,0.99837,0.99279,0,-0.041469,-0.020842,-0.051493,476.59,344.93,318.08,1.1789
209.51,144.74,133.35,1.3899,203.36,67.49,70.124,90.129,49.176,28.818,-48.874,25.788,58.472,-19.05,1.0029,1.0203,0.98648,0.99504,0,-0.039373,-0.031951,-0.053101,447.87,281.39,333.88,1.1733
41.041,208.91,169.88,-42.546,123.26,142.75,-12.879,11.893,53.293,13.947,-24.129,-35.815,19.049,12.916,0.99606,1.0095,1.0085,0.99849,0,0.0040297,-0.0070608,-0.01423,254.45,382.69,334.29,1.3093
102.85,85.743,144.4,-3.2584,14.314,161.78,45.864,23.522,18.529,34.811,30.644,-46.939,-17.27,41.27,0.99395,0.97349,1.0097,0.97867,0,-0.020688,-0.012204,-0.029273,315.41,193.25,268.94,1.3293
234.71,50.384,203.96,159.52,13.679,107.64,124.83,59.972,8.9858,69.113,85.496,46.204,-0.17917,40.576,1.0262,0.97025,1.0048,0.96963,0,-0.05453,-0.018298,-0.058098,532.14,396.36,379.7,1.6729
18.767,104.97,171.55,251.69,-48.274,-46.512,11.299,-23.022,16.148,30.766,109.03,127.46,4.8,14.928,1.0291,0.97289,0.98359,0.96981,0,0.005319,0.017844,-0.00066824,310.52,234.5,290.07,1.8363
38.042,192.59,163.6,43.139,-8.6185,176.48,-10.726,9.214,47.899,15.313,60.712,-34.146,-23.526,53.989,1.0059,0.97599,1.0177,0.98129,0,0.011756,-0.0058334,-0.0086792,556.02,311.08,276.85,1.8811
50.111,70.154,100.64,145.82,-70.894,29.755,19.928,7.6942,14.95,20.307,90.845,47.751,-19.899,32.358,1.0191,0.97096,1.0009,0.97743,0,-0.0008711,0.00068205,-0.0082929,411.27,229.57,355.54,3.5056
38.052,224.48,35.717,-21.059,82.854,89.298,-48.067,56.143,75.019,-27.201,-14.052,-17.75,13.472,7.1308,0.99387,1.0058,0.99631,0.99523,0,0.022813,-0.022428,-0.0040644,422.75,338.45,367.48,2.7751
118.25,248.41,102.43,25.278,187.78,46.193,-7.7603,78.881,81.243,-6.04,-37.976,41.402,58.224,-19.981,0.99954,1.0193,0.978,0.99174,0,7.16E-05,-0.026863,-0.025535,397.38,389.76,220.04,1.1403
128.58,174.97,115.54,-74.057,187.87,113.94,22.796,63.57,55.282,11.769,-64.608,-28.776,41.974,-9.5626,0.97473,1.0054,0.98085,0.98553,0,-0.018387,-0.026979,-0.035985,472.06,321.77,390.7,1.8123
44.626,56.541,71.813,174.51,1.732,-101.23,15.815,10.99,13.874,13.628,49.841,119.9,23.758,-16.532,1.0286,1.0022,0.98337,0.99229,0,-0.0028451,0.0047904,-0.0062547,401.44,258.44,352.44,4.8632
94.719,148.32,97.25,0.41891,28.058,147.58,12.461,48.12,45.198,9.3062,24.791,-37.416,-10.571,35.047,0.99577,0.98182,1.0061,0.98241,0,-0.0038607,-0.020651,-0.022109,482.82,369.61,310.19,2.3982
23.97,95.917,62.793,-126.07,96.438,107.06,-7.0951,12.506,26.779,2.35,-58.599,-71.537,7.6828,-0.081041,0.98933,1.0195,1.015,1.0148,0,-0.0023264,-0.0099409,-0.011402,195.37,306.48,213.92,2.921
146.07,6.1433,60.099,127.92,-87.567,61.843,70.834,53.381,4.749,29.097,95.592,24.299,-31.184,42.989,1.0287,0.97327,1.0159,0.98477,0,-0.026008,-0.017269,-0.030276,477.27,316.45,331.55,4.3117
74.024,118.11,168.24,96.753,87.033,3.4201,29.587,8.2471,25.293,32.388,14.358,68.302,34.303,-8.2798,1.0259,1.0159,1.0002,1.0014,0,-0.012914,0.0019697,-0.01965,553.94,310.88,313.78,2.2486
110.95,66.907,6.8145,-61.777,124.18,17.7,26.408,65.795,30.572,-1.0692,-60.16,-5.9033,33.047,-24.597,0.99281,1.0204,0.99008,1.006,0,-0.01914,-0.025349,-0.02782,589.26,271.85,117.68,4.2567
188.82,189.28,85.621,179.92,29.166,51.751,35.174,106.51,67.084,6.9388,76.501,78.75,14.513,22.639,1.019,0.97674,0.98178,0.96602,0,-0.010042,-0.033742,-0.035345,377.89,323.82,287.47,1.1322
130.8,61.583,168.08,-36.578,73.126,153.6,70.34,24.162,9.4835,48.207,-3.8197,-47.923,1.1085,25.359,0.99339,0.98817,1.0094,0.98703,0,-0.036512,-0.012524,-0.040044,416.07,193.41,312.93,1.5476
99.298,210.14,146.99,-148.33,218.95,181.48,6.1403,46.959,61.127,11.797,-91.062,-80.154,38.269,-2.7053,0.98153,1.0267,1.008,1.0082,0,-0.012203,-0.023693,-0.031414,352.48,316.3,325.51,1.1734
165.47,79.944,287.31,14.099,215.96,73.789,106.04,5.71,4.9247,80.49,-45.844,32.431,63.271,-17.693,0.99438,1.0068,0.98172,0.98275,0,-0.058035,0.00029949,-0.055122,403.23,186.35,390.37,0.83434
14.141,84.003,101.74,31.001,8.7206,44.685,1.0425,-6.9035,17.091,14.904,21.641,6.241,-2.5839,11.96,1.025,1.0142,1.0233,1.0139,0,0.0015984,0.0028915,-0.0047713,334.81,233.9,226.09,2.9602
117.75,117.03,102.46,174.59,28.306,-24.899,33.343,50.141,35.956,17.842,58.187,101.19,23.241,0.62418,1.0227,0.99014,0.98135,0.97862,0,-0.010787,-0.011072,-0.022803,393.06,248.7,356.25,1.954
112.23,151.78,116.95,222.21,10.58,-24.833,22.774,50.591,45.315,15.4,83.144,119.74,20.51,7.8131,1.0293,0.98531,0.98118,0.97406,0,-0.0030315,-0.0098006,-0.019003,441.56,308.76,231.02,1.5711
72.778,77.578,54.623,-8.1385,-55.497,157.09,16.583,35.485,24.642,8.2272,49.828,-63.168,-40.908,52.127,1.0076,0.9806,1.0281,0.99418,0,-0.0033613,-0.017285,-0.01589,376.32,223.75,225.7,3.0235
156.78,131.33,148.18,-84.609,209.55,113.35,55.443,57.28,38.41,31.352,-76.056,-29.339,48.3,-14.587,0.99559,1.028,1.0023,1.0075,0,-0.034816,-0.023546,-0.045135,431.18,335.15,295.82,1.4264
389.32,46.361,41.291,-196.4,199.72,287.58,153.04,185.66,38.208,37.048,-88.042,-146.99,13.479,23.555,0.97832,1.0075,1.0193,0.99971,0,-0.087381,-0.080326,-0.1005,558.42,263.61,399.49,1.5732
65.648,55.712,253.75,19.879,229.09,-41.783,64.977,-37.29,-6.5713,66.849,-73.1,75.176,83.14,-52.699,0.99597,1.026,0.97031,0.99585,0,-0.039284,0.020151,-0.030829,341.2,307.46,372.09,1.7269
399.47,57.667,8.3318,-70.443,82.034,267.56,145.55,205.02,46.036,27.676,-1.6257,-103.35,-13.36,50.163,0.99816,0.98415,1.0212,0.98572,0,-0.074907,-0.082468,-0.093587,563.01,358.99,339.65,1.7236
26.406,144.73,79.213,35.457,48.183,36.111,-18.164,19.509,41.439,-1.3484,8.9209,19.366,12.502,3.0087,0.97948,0.97675,0.97059,0.96879,0,0.010511,-0.0061158,-0.0047952,438.95,393.8,300.05,3.5007
107,181.33,118.61,-39.472,52.458,205.63,11.47,54.64,54.681,10.498,12.709,-69.872,-12.175,43.436,0.9964,0.98877,1.0182,0.98923,0,-0.0045635,-0.025168,-0.026288,520.52,319.08,319.94,1.832
144.03,174.5,149.13,61.908,135.48,57.451,36.433,60.656,52.022,22.851,-3.7245,44.601,41.527,-4.5521,1.0193,1.0175,0.99835,0.99834,0,-0.018066,-0.018907,-0.03407,391.86,386.26,267.76,1.2291
294.18,101.94,124.99,-164.95,223.68,244.12,115.43,125.05,40.587,42.277,-88.395,-109.58,30.082,11.487,0.99645,1.029,1.0276,1.0151,0,-0.065488,-0.053427,-0.077796,456.22,263.96,314.62,0.98565
80.934,116.73,151.26,144.98,84.94,-45.58,29.201,16.469,27.594,28.191,23.497,106.44,43.362,-17.925,1.0149,1.0002,0.97378,0.9818,0,-0.012158,0.0018259,-0.019321,572.52,331.49,288.85,2.3989
77.987,104.65,174.25,-18.951,158.52,46.881,36.896,5.2938,20.204,36.975,-46.531,13.5,44.649,-18.464,0.99115,1.0109,0.98566,0.99281,0,-0.023252,-0.00098603,-0.027426,517.34,307.86,323.07,2.1963
139.08,150.94,129.45,-30.615,228.78,31.809,38.314,58.469,46.613,20.583,-77.429,27.13,69.296,-36.106,0.98645,1.0216,0.97168,0.99248,0,-0.026928,-0.020583,-0.038938,551.28,337.61,342.86,1.9199
27.09,99.128,53.892,109.6,-106.69,76.674,-9.1356,17.862,28.682,0.14444,97.873,7.3028,-40.527,49.331,1.0234,0.97483,1.0194,0.98804,0,0.01453,-0.0058469,0.00031712,535.39,292.58,294.43,5.2261
104.7,146.31,67.024,-136.28,40.328,265.89,10.228,62.024,49.081,1.7333,-12.332,-139.24,-30.635,53.364,0.97151,0.97685,1.019,0.98475,0,-0.0067446,-0.033792,-0.028098,569.15,319.12,233.89,2.5099
110.27,2.5259,92.5,-88.33,9.7839,173.4,63.87,25.473,-3.1356,35.94,-1.273,-93.401,-26.709,37.481,0.99649,0.99064,1.029,1.0009,0,-0.032742,-0.016029,-0.033573,590.87,398.94,379.13,5.6501
119.63,26.24,117.55,-73.528,-0.19116,206.96,65.373,27.473,2.4047,39.746,15.151,-99.14,-32.864,50.124,0.98953,0.97501,1.0242,0.9873,0,-0.032566,-0.017373,-0.036039,408.49,380.35,285.75,3.0787
106.09,138.91,141.72,31.336,55.214,115.07,30.016,37.332,37.486,24.436,22.146,-5.8753,4.7189,23.585,1.0294,1.0154,1.0288,1.0109,0,-0.012331,-0.013527,-0.025572,309.46,293.82,350.17,1.4596
222.13,89.581,205.55,29.99,94.801,167.21,107.29,62.578,21.11,61.635,19.447,-16.158,11.41,31.283,1.0063,0.98558,1.0077,0.97965,0,-0.052556,-0.024145,-0.059808,476.09,241.19,377.04,1.1079
68.481,263.53,143.24,-54.49,157.43,158.44,-24.559,45.374,77.369,-1.2266,-36.673,-39.648,27.87,10.461,0.97823,0.99948,0.98981,0.98319,0,0.0088676,-0.020484,-0.018309,585.25,386.52,335.25,1.7283
200.98,152.59,86.49,9.3187,40.9,193.44,51.942,104.54,55.247,15.134,33.318,-45.733,-11.083,46.02,0.99532,0.97288,1.0046,0.97289,0,-0.023557,-0.042311,-0.046144,472.82,385.93,209.2,1.4171
151.82,34.741,11.726,-125.35,157.33,60.471,54.581,76.761,21.944,9.5825,-88.414,-44.365,33.688,-24.101,0.98367,1.0227,0.9946,1.0087,0,-0.036232,-0.032569,-0.041711,553.11,356.9,186.53,4.5191
400.23,88.924,15.927,-167.45,212.36,260.43,139.3,207.7,57.498,22.339,-85.821,-120.56,23.513,16.19,0.99382,1.0229,1.023,1.01,0,-0.077669,-0.08493,-0.096677,560.4,334.84,180.29,1.1348
13.95,293.71,175.38,116.25,-2.8939,155.83,-50.647,15.975,78.729,-1.3097,85.015,8.0103,-14.118,53.93,1.0189,0.98107,1.0148,0.98046,0,0.034134,-0.0051697,0.00259,358.88,394.36,385.08,1.3549
180.36,0.2359,84.383,34.814,132.54,-32.703,93.573,59.74,3.8185,38.509,-34.316,58.117,49.061,-31.855,1.0063,1.0141,0.98002,0.99564,0,-0.049627,-0.018143,-0.047413,470.68,181.38,234.75,2.3407
62.487,33.13,56.934,62.515,22.327,-26.077,27.665,19.454,8.9883,15.393,14.528,46.624,13.269,-7.8841,0.99638,0.98615,0.97731,0.98044,0,-0.012695,-0.0038642,-0.015131,593.35,224.92,349.43,6.5862
48.109,265.73,46.463,161.94,-39.349,74.868,-56.206,67.665,87,-29.317,97.41,46.932,-13.244,41.198,1.0187,0.97503,0.99635,0.97344,0,0.038437,-0.021355,0.003294,404.78,378.89,193.21,1.7128
74.772,74.722,179.36,-5.6288,193.64,-15.952,46.428,-4.7885,9.4039,43.348,-66.1,47.232,65.457,-41.338,0.99979,1.0281,0.98239,1.0034,0,-0.029266,0.0053965,-0.027929,310.01,194.62,352.94,1.6039
65.867,47.571,163.12,162.75,39.454,-61.209,47.768,-10.051,1.6346,42.518,41.656,109.75,30.895,-12.623,1.0154,0.98961,0.97509,0.97779,0,-0.019768,0.012035,-0.018017,339.54,187.56,293.76,1.9677
175.73,111.28,189.05,-15.631,92.206,186.01,77.49,50.314,27.062,49.127,5.6819,-43.965,5.1702,32.885,1.0057,0.99501,1.0182,0.99104,0,-0.03846,-0.021478,-0.048278,332.82,241.5,370.1,0.98006
136.15,110.45,139.35,36.812,71.547,97.087,51.114,46.28,30.392,31.372,14.95,5.5353,12.974,16.13,0.98848,0.97553,0.98289,0.96823,0,-0.025148,-0.017295,-0.036094,525.03,378.17,258.88,1.9906
199.96,6.2862,144.13,-12.38,65.112,135.86,111.29,53.053,-1.4854,57.465,4.5619,-33.624,1.789,24.025,0.9939,0.98017,1.0025,0.9796,0,-0.057129,-0.022323,-0.056415,458.13,261.13,328.45,1.9856
96.045,67.956,96.185,46.754,41.918,36.799,38.875,31.045,18.397,23.223,15.532,23.243,10.963,5.1589,0.99778,0.9859,0.98672,0.98035,0,-0.018321,-0.0099708,-0.024556,283.39,399.83,258.87,2.613
26.685,141.04,78.167,176.28,-75.578,21.473,-17.638,19.188,39.758,-0.54367,103.05,63.546,-18.377,33.466,1.0217,0.97119,0.99678,0.97518,0,0.019456,-0.0023595,0.0023933,337.92,292.34,334.78,2.9321
54.543,138.44,78.207,46.225,10.064,76.638,-4.9194,32.281,41.325,2.1016,34.329,3.3052,-4.7307,22.332,0.98937,0.97219,0.98569,0.97083,0,0.0061844,-0.012061,-0.010477,528.4,313.5,345.87,3.3492
104.83,125.25,153.03,97.22,27.806,78.354,36.336,30,31.365,29.941,49.925,31.197,4.7423,23.993,1.0071,0.97794,0.9932,0.97374,0,-0.013471,-0.0088331,-0.025352,374.32,309.95,263.49,1.4658
6.3593,232.52,62.003,7.0857,63.558,79.822,-58.167,34.318,71.999,-23.767,2.017,-5.2241,9.9375,10.385,1.0174,1.0222,1.0168,1.0133,0,0.028384,-0.012716,0.0032403,398.03,382.85,210.72,2.2856
31.226,189.99,126.06,59.83,63.852,55.114,-20.523,16.982,51.375,4.2418,18.257,28.677,17.229,7.6848,1.0047,0.99752,0.9927,0.98719,0,0.012162,-0.0041915,-0.0059424,398.18,311.16,325.62,1.9676
274.99,155.05,28.147,25.39,65.675,167.14,68.994,159.26,68.81,4.2869,25.058,-24.816,1.5401,34.712,1.0136,0.99409,1.0111,0.98834,0,-0.031997,-0.059644,-0.057935,581.08,389.38,142.1,1.4163
293.57,38.987,175.1,39.787,119.6,134.54,146.63,95.07,13.103,67.898,7.5073,2.3969,23.696,18.428,0.99152,0.97257,0.98345,0.96244,0,-0.075913,-0.036091,-0.079234,519.14,286.27,329.4,1.2324
175.6,103.55,7.2174,-188.65,136.23,203.01,40.807,105.08,47.513,-2.0713,-78.87,-125.08,4.5039,13.342,0.98886,1.0244,1.0273,1.0192,0,-0.028174,-0.047667,-0.044782,426.8,337.38,351.2,2.9051
241.62,103.78,100.73,-85.962,222.97,113.55,89.233,106.86,41.406,29.754,-82.021,-28.422,52.204,-17.332,0.9892,1.0215,0.99186,0.99916,0,-0.052732,-0.042686,-0.064013,424.77,308.32,353.82,1.435
60.315,143.77,226.82,-63.397,97.507,198.15,27.727,-10.645,25.209,43.803,-13.133,-69.064,2.3142,31.059,0.99279,0.99665,1.0192,0.9939,0,-0.015464,-0.0011723,-0.024757,519.98,336.71,388.25,1.8703
51.978,5.8055,122.8,-114.85,138.33,55.439,45.934,-12.373,-9.672,38.516,-78.242,-41.227,29.148,-20.975,0.98244,1.0173,0.99888,1.0073,0,-0.031077,0.0015599,-0.025447,241.52,112.6,344.96,2.8723
33.882,124.13,107.16,-140.53,67.514,205.44,-2.7913,9.7165,31.544,10.778,-34.957,-116.05,-14.836,31.337,0.97171,0.99001,1.0145,0.99321,0,-0.0022101,-0.012438,-0.015268,573.05,236.46,275.09,3.0578
9.0172,220.4,273.13,-10.313,258.51,33.219,-7.184,-34.291,42.37,38.246,-77.83,43.305,81.297,-39.264,0.98785,1.0276,0.97401,0.99452,0,-0.0041821,0.016611,-0.013677,526.57,365.13,397.52,1.5515
140.34,101.34,72.551,90.017,57.983,12.152,41.389,67.237,36.029,14.179,22.419,55.421,22.625,-1.319,1.0198,1.0045,0.99434,0.99336,0,-0.018151,-0.020594,-0.029893,339.25,397.05,322.22,2.3647
70.484,69.294,145.53,88.522,45.379,6.7844,38.721,3.0817,11.097,34.548,25.051,53.958,18.942,-0.45153,1.0196,1.0032,0.99944,0.9953,0,-0.016603,0.0028204,-0.019324,276.81,294.71,391.89,2.3724
88.032,80.202,29.815,-34.746,34.619,84.222,17.144,50.975,30.088,1.5817,-5.603,-32.713,-3.4925,12.572,1.0205,1.0216,1.0287,1.0207,0,-0.0088304,-0.020386,-0.019814,557.38,257.3,260.28,4.3845
226.82,68.332,205.06,-78.525,286.76,81.596,117.53,58.271,15.64,64.352,-105.54,-1.9571,78.163,-36.014,0.97694,1.0185,0.97324,0.98831,0,-0.070302,-0.022953,-0.070296,563.02,256.31,335.67,1.3002
226.03,175.01,39.284,-42.732,129.39,156.81,45.826,135.52,71.523,-1.2033,-25.115,-40.001,19.389,14.8,1.0035,1.0115,1.0083,0.99906,0,-0.025252,-0.052788,-0.050152,578.58,310.4,206.86,1.4741
24.65,151.61,109.71,89.669,47.83,3.9452,-14.558,10.497,39.869,5.888,24.282,55.85,20.304,-1.5772,1.006,0.99516,0.98426,0.98452,0,0.0097802,0.00025894,-0.0038128,577.17,393.2,363.86,3.6331
68.337,77.724,37.345,-163.33,14.365,234.4,10.785,38.528,26.804,2.3993,-22.184,-148.16,-37.873,46.642,0.97228,0.98263,1.0247,0.99488,0,-0.0080355,-0.025468,-0.021121,429.86,187.7,382.02,4.4613
53.723,189.18,234.22,208.38,34.684,22.745,12.477,-7.0144,39.649,36.584,80.633,103.74,21.999,16.218,1.0262,0.9844,0.98833,0.97301,0,0.0018421,0.010194,-0.011845,425.91,395.79,361.23,1.474
51.386,35.157,72.989,-72.108,137.52,0.20912,25.992,9.2247,6.858,18.672,-72.083,-2.7402,39.058,-32.551,0.97078,1.005,0.97112,0.98989,0,-0.020894,-0.0038563,-0.020533,457.84,163.76,268.05,4.5497
9.2135,193.2,72.807,63.35,-45.086,120.39,-42.447,23.907,57.146,-13.016,68.641,-15.169,-27.921,46.639,1.0039,0.9732,1.0078,0.97949,0,0.028998,-0.0099067,0.0045133,259.05,324.52,213.92,1.8998
55.808,178.58,286.13,40.935,125.92,119.58,28.185,-24.431,29.906,53.53,4.4443,13.131,29.426,13.117,1.0132,1.0082,1.0102,0.99501,0,-0.013465,0.0098349,-0.022369,462.71,359.19,391.31,1.3193
123.7,34.45,281.59,95.283,165.44,-12.815,102.33,-23.158,-12.392,82.927,-15.788,88.736,63.198,-26.526,1.0073,1.0049,0.97566,0.98215,0,-0.052547,0.015494,-0.043106,326.32,173.92,393.7,1.0335
171.32,175.42,28.033,124.56,-28.996,108.42,19.456,113.76,67.688,-7.7835,85.106,21.274,-16.271,44.7,1.0276,0.98286,1.0115,0.98389,0,-0.0011923,-0.039196,-0.028486,348.2,283.58,142.8,1.0663
156.34,20.372,14.985,65.156,21.69,-2.6913,61.337,75.465,16.65,13.89,20.399,39.807,9.9661,-1.2001,1.0213,1.005,1.001,1,0,-0.028113,-0.02456,-0.033537,561.55,135.03,154.98,3.4092
434.13,80.254,6.6618,28.479,186.93,97.375,155.43,224.19,59.359,23.201,-31.115,21.675,49.586,-7.6117,1.022,1.022,0.99749,0.99939,0,-0.078078,-0.080304,-0.096079,592.61,210.69,373.07,1.2614
226.23,15.952,150.85,-87.975,165.64,139.27,120.82,65.235,3.1668,59.523,-58.495,-50.344,29.375,0.19413,0.9965,1.0138,1.0104,1.0027,0,-0.066172,-0.027831,-0.065178,406.46,352.19,369.25,1.8738
84.44,72.287,43.936,-76.305,59.5,105.74,21.228,42.958,25.394,6.6574,-26.423,-54.705,-0.69344,10.58,0.98168,0.99303,0.99903,0.99139,0,-0.013713,-0.020451,-0.023361,255.2,282.34,235.69,2.8497
115.54,98.653,51.834,26.413,76.992,25.944,27.619,61.168,35.904,6.6444,-6.6495,24.52,22.814,-6.1625,0.99922,0.99979,0.98542,0.98855,0,-0.014606,-0.021254,-0.026399,322.99,262.9,199.21,1.9435
5.5093,106.64,103.32,8.5063,34.604,54.495,-9.3979,-6.6398,23.986,10.51,6.0509,-2.4266,3.6006,8.2881,0.97274,0.97058,0.97418,0.96735,0,0.0056641,0.0024156,-0.0035535,237.4,241.49,378.18,2.9659
225.89,88.79,147.47,-98.732,107.78,252.7,95.512,83.282,27.621,46.137,-20.887,-103.47,-3.9679,40.914,0.97609,0.97701,1.0087,0.97642,0,-0.052711,-0.039306,-0.063791,575.18,251.19,363.45,1.5607
109.13,138.31,199.7,142.99,0.8885,101.42,43.945,20.108,30.273,41.273,82.361,39.638,-4.1327,39.522,1.0262,0.98032,1.0103,0.97959,0,-0.01374,-0.0043661,-0.025787,331.78,281.44,360.12,1.1736
148.04,73.826,166.52,-28.656,71.867,165.61,73.135,35.779,15.046,47.106,2.3486,-48.321,-0.16701,29.684,0.98581,0.97707,1.0012,0.97599,0,-0.038027,-0.017132,-0.043909,474.29,195.85,325.48,1.5484
123.44,135.8,35.909,44.042,125.37,-19.504,15.8,77.852,51.452,-4.2036,-25.092,57.993,46.439,-26.334,1.0068,1.0177,0.97917,0.99673,0,-0.010246,-0.024996,-0.025703,383.27,252.02,164.89,1.7037
45.746,150.72,71.111,-150.5,188.62,96.983,-13.354,31.809,46.325,-3.6307,-100.4,-61.294,38.02,-21.198,0.97043,1.0227,0.99129,1.0053,0,-0.0034423,-0.017048,-0.017448,209.17,318.65,389.97,2.4372
96.546,195.06,113.18,29.595,73.843,113.09,1.9631,54.039,59.441,5.4018,14.941,-2.3138,11.464,19.721,0.98639,0.9785,0.98317,0.96957,0,0.0005394,-0.020907,-0.021868,284.24,346.73,398.81,1.5393
275.45,110.67,15.868,-119.79,253.32,96.736,83.2,150.61,57.474,6.4595,-110.9,-34.095,61.675,-30.874,0.97945,1.0269,0.98096,1,0,-0.052853,-0.06099,-0.069196,448.47,284.67,149.99,1.1986
197.71,217.56,57.119,175.43,89.463,2.8488,23.966,125.66,81.458,-6.0199,43.984,105.74,41.299,-2.9515,1.0215,0.9971,0.97262,0.97535,0,-0.0074938,-0.039128,-0.03549,357.47,339.53,325.93,1.1671
190.3,219.4,5.4544,-45.9,97.095,178.59,9.3342,138.85,88.106,-21.7,-11.473,-55.306,6.031,26.601,0.99268,0.99756,1.003,0.98869,0,-0.0059211,-0.056043,-0.038701,542.78,348.98,126.39,1.4391
129.42,106.25,94.454,-51.572,189.78,34.243,40.72,55.361,34.701,18.126,-73.125,7.7654,54.021,-30.469,0.98875,1.0214,0.98163,0.99894,0,-0.02764,-0.020623,-0.036346,558.68,228.46,207.33,1.9883
99.287,252.01,160.72,41.39,81.433,158.53,-4.9505,52.977,73.017,9.0433,27.542,-9.2,9.2827,32.322,1.0227,1.0095,1.0221,1.0006,0,0.005113,-0.019509,-0.021096,430.36,373.87,300.69,1.149
122.46,67.781,27.862,71.651,-37.642,66.533,34.492,65.87,28.182,6.6617,57.535,7.9413,-18.2,30.005,1.0218,0.9894,1.0141,0.99412,0,-0.011442,-0.023079,-0.023479,592.3,224.9,334.08,4.2453
61.308,162.96,131.27,42.505,73.798,67.914,1.7525,23.989,43.833,13.109,10.611,18.483,17.861,8.0044,0.99301,0.98742,0.98424,0.97732,0,0.000193,-0.0077212,-0.015325,386.87,313.33,272.01,1.7218
198.54,172.88,23.385,-118.5,112.1,222.92,31.424,126.82,70.664,-7.6773,-37.328,-101.65,-0.16051,29.624,1.0009,1.0164,1.0289,1.0113,0,-0.019276,-0.053191,-0.044863,576.17,340.28,324.81,2.1329
234.08,110.06,101.05,63.883,87.511,93.924,83.282,105.68,42.168,28.912,19.378,22.298,20.341,14.179,1.0195,1.0014,1.0035,0.99067,0,-0.039202,-0.036812,-0.053485,559.74,380.42,375.03,1.9428
79.354,53.618,17.74,94.48,-19.014,-16.506,19.341,44.718,21.792,2.2454,42.851,49.698,0.23571,4.9894,1.0001,0.97622,0.97802,0.97446,0,-0.0055477,-0.013221,-0.01405,509.07,221.81,142.27,4.7568
147.98,173.11,42.728,-98.08,63.978,229.43,14.487,96.565,64.418,-6.2586,-11.365,-103.78,-15.506,42.3,0.99706,1.0013,1.0281,1.0023,0,-0.0084631,-0.042596,-0.033491,377.62,356.02,168.51,1.4749
188.47,62.755,177.79,107.53,34.892,93.615,96.247,48.783,13.192,55.388,54.773,31.785,5.5205,28.021,1.0236,0.98635,1.0083,0.98327,0,-0.042572,-0.015288,-0.047208,400.95,345.9,334.11,1.5176
197.25,116.29,121.55,73.665,30.424,133.8,70.015,83.27,38.507,31.047,50.898,2.052,-3.1313,36.899,1.0245,0.99192,1.0176,0.9902,0,-0.029665,-0.029569,-0.044486,410.25,281.99,373.79,1.4451
120.34,46.689,133.57,-126.71,163.1,118.73,63.562,26.199,8.0616,39.909,-77.734,-62.055,28.653,-8.6314,0.97934,1.0123,1.0007,1.0011,0,-0.040244,-0.014662,-0.041097,329.19,313.69,361.04,2.3404
113.8,206.67,104.33,82.921,20.5,127.07,2.9632,68.142,65.274,2.7627,57.001,6.9923,-4.6006,37.923,1.011,0.98174,1.0033,0.97853,0,0.0042996,-0.024479,-0.021335,584.91,350.95,390.59,2.103
70.583,89.245,1.3281,54.875,-96.111,108.69,0.36423,53.809,34.881,-9.0374,78.602,-26.668,-44.444,51.483,1.0191,0.97935,1.0249,0.9935,0,0.0077751,-0.021066,-0.0089645,240.59,281.13,256.15,3.8522
6.698,94.297,108.3,194.74,16.115,-111.27,-4.2124,-10.659,19.367,13.919,50.992,135.9,31.556,-20.468,1.0244,0.99939,0.97457,0.98609,0,0.0071071,0.014114,0.0021828,234.18,239.92,280.35,2.6204
151.66,110.47,202.42,-22.089,184.83,91.262,71.73,33.21,24.247,50.136,-46.736,3.2703,47.586,-10.85,1.0132,1.0293,1.0096,1.0101,0,-0.039201,-0.011839,-0.044466,464.19,240.28,333.23,1.2227
124.28,120.44,216.24,-27.715,134.05,145.6,59.692,18.34,23.476,50.347,-21.113,-27.488,23.595,13.07,0.98903,0.99371,0.99796,0.98305,0,-0.032784,-0.0089867,-0.039924,483.97,251.82,325.68,1.2881
