时间/s,基波幅值(有效值)/V,基波相角/rad,基波频率/Hz
0.8112,62.4861,-2.4153,44.78
0.8113,62.4993,-2.4188,44.7809
0.8114,62.5124,-2.4223,44.7818
0.8115,62.5255,-2.4258,44.7827
0.8116,62.5385,-2.4293,44.7836
0.8117,62.5514,-2.4329,44.7846
0.8118,62.5642,-2.4364,44.7857
0.8119,62.577,-2.4399,44.7867
0.812,62.5897,-2.4435,44.7878
0.8121,62.6024,-2.447,44.7889
0.8122,62.615,-2.4506,44.7901
0.8123,62.6275,-2.4542,44.7913
0.8124,62.6399,-2.4577,44.7925
0.8125,62.6522,-2.4613,44.7937
0.8126,62.6645,-2.4649,44.795
0.8127,62.6767,-2.4685,44.7963
0.8128,62.6888,-2.4721,44.7977
0.8129,62.7009,-2.4758,44.799
0.813,62.7129,-2.4794,44.8004
0.8131,62.7248,-2.4831,44.8019
0.8132,62.7366,-2.4867,44.8034
0.8133,62.7484,-2.4904,44.8049
0.8134,62.76,-2.4941,44.8064
0.8135,62.7716,-2.4977,44.808
0.8136,62.7832,-2.5014,44.8096
0.8137,62.7946,-2.5051,44.8112
0.8138,62.806,-2.5089,44.8129
0.8139,62.8173,-2.5126,44.8146
0.814,62.8285,-2.5163,44.8163
0.8141,62.8396,-2.5201,44.8181
0.8142,62.8507,-2.5238,44.8199
0.8143,62.8616,-2.5276,44.8218
0.8144,62.8725,-2.5314,44.8236
0.8145,62.8833,-2.5352,44.8255
0.8146,62.8941,-2.539,44.8275
0.8147,62.9047,-2.5428,44.8295
0.8148,62.9153,-2.5466,44.8315
0.8149,62.9258,-2.5505,44.8335
0.815,62.9362,-2.5543,44.8356
0.8151,62.9465,-2.5582,44.8377
0.8152,62.9568,-2.562,44.8399
0.8153,62.967,-2.5659,44.8421
0.8154,62.9771,-2.5698,44.8443
0.8155,62.767,-2.6061,44.9486
0.8156,62.7775,-2.6102,44.9518
0.8157,62.7879,-2.6143,44.955
0.8158,62.7982,-2.6184,44.9582
0.8159,62.8084,-2.6225,44.9615
0.816,62.8185,-2.6266,44.9648
0.8161,62.8286,-2.6307,44.9682
0.8162,62.8386,-2.6348,44.9716
0.8163,62.8485,-2.6389,44.975
0.8164,62.8583,-2.6431,44.9784
0.8165,62.8681,-2.6472,44.9819
0.8166,62.8777,-2.6514,44.9855
0.8167,62.8873,-2.6555,44.9891
0.8168,62.8968,-2.6597,44.9927
0.8169,62.9061,-2.6639,44.9963
0.817,62.9154,-2.6681,45.0001
0.8171,62.9246,-2.6723,45.0038
0.8172,62.9337,-2.6765,45.0076
0.8173,62.9427,-2.6807,45.0114
0.8174,62.9516,-2.685,45.0153
0.8175,62.9604,-2.6892,45.0192
0.8176,62.969,-2.6935,45.0232
0.8177,62.9776,-2.6977,45.0272
0.8178,62.9861,-2.702,45.0313
0.8179,62.9945,-2.7063,45.0353
0.818,63.0028,-2.7106,45.0395
0.8181,63.011,-2.7149,45.0437
0.8182,63.019,-2.7192,45.0479
0.8183,63.027,-2.7236,45.0522
0.8184,63.0348,-2.7279,45.0565
0.8185,63.0426,-2.7323,45.0608
0.8186,63.0502,-2.7366,45.0653
0.8187,63.0578,-2.741,45.0697
0.8188,63.0652,-2.7454,45.0742
0.8189,63.0726,-2.7498,45.0787
0.819,63.0798,-2.7542,45.0833
0.8191,63.0869,-2.7586,45.0879
0.8192,63.094,-2.763,45.0926
0.8193,63.1009,-2.7675,45.0973
0.8194,63.1077,-2.7719,45.102
0.8195,63.1145,-2.7764,45.1068
0.8196,63.1211,-2.7809,45.1116
0.8197,63.1276,-2.7853,45.1165
0.8198,63.1341,-2.7898,45.1214
0.8199,63.1404,-2.7943,45.1263
0.82,63.1467,-2.7989,45.1313
0.8201,63.1528,-2.8034,45.1363
0.8202,63.1589,-2.8079,45.1413
0.8203,63.1649,-2.8125,45.1464
0.8204,63.1708,-2.817,45.1516
0.8205,63.1766,-2.8216,45.1567
0.8206,63.1823,-2.8261,45.1619
0.8207,63.1879,-2.8307,45.1671
0.8208,63.1935,-2.8353,45.1724
0.8209,63.199,-2.8399,45.1777
0.821,63.2043,-2.8445,45.183
0.8211,63.2097,-2.8491,45.1883
0.8212,63.2149,-2.8537,45.1937
0.8213,63.2201,-2.8583,45.1991
0.8214,63.2252,-2.863,45.2046
0.8215,63.2302,-2.8676,45.21
0.8216,63.2351,-2.8722,45.2155
0.8217,63.24,-2.8769,45.221
0.8218,63.2448,-2.8815,45.2266
0.8219,63.2496,-2.8862,45.2322
0.822,63.2543,-2.8909,45.2378
0.8221,63.2589,-2.8955,45.2434
0.8222,63.2634,-2.9002,45.2491
0.8223,63.2679,-2.9049,45.2547
0.8224,63.2724,-2.9096,45.2604
0.8225,63.2767,-2.9143,45.2662
0.8226,63.2811,-2.919,45.2719
0.8227,63.2853,-2.9237,45.2777
0.8228,63.2895,-2.9284,45.2835
0.8229,63.2937,-2.9331,45.2893
0.823,63.2978,-2.9378,45.2951
0.8231,63.3018,-2.9425,45.301
0.8232,63.3058,-2.9472,45.3068
0.8233,63.3098,-2.952,45.3127
0.8234,63.3137,-2.9567,45.3187
0.8235,63.3175,-2.9614,45.3246
0.8236,63.3213,-2.9662,45.3306
0.8237,63.325,-2.9709,45.3365
0.8238,63.3287,-2.9756,45.3425
0.8239,63.3323,-2.9804,45.3486
0.824,63.3359,-2.9851,45.3546
0.8241,63.3394,-2.9899,45.3607
0.8242,63.3429,-2.9946,45.3668
0.8243,63.3463,-2.9994,45.3729
0.8244,63.3497,-3.0041,45.379
0.8245,63.353,-3.0089,45.3852
0.8246,63.3562,-3.0136,45.3914
0.8247,63.3594,-3.0184,45.3976
0.8248,63.3626,-3.0231,45.4038
0.8249,63.3657,-3.0279,45.41
0.825,63.3687,-3.0327,45.4163
0.8251,63.3717,-3.0375,45.4226
0.8252,63.3746,-3.0422,45.4289
0.8253,63.3774,-3.047,45.4353
0.8254,63.3802,-3.0518,45.4416
0.8255,63.3829,-3.0566,45.448
0.8256,63.3856,-3.0614,45.4545
0.8257,63.3882,-3.0661,45.4609
0.8258,63.3907,-3.0709,45.4674
0.8259,63.3932,-3.0757,45.4739
0.826,63.3956,-3.0805,45.4804
0.8261,63.3979,-3.0853,45.487
0.8262,63.4001,-3.0902,45.4936
0.8263,63.4023,-3.095,45.5002
0.8264,63.4044,-3.0998,45.5069
0.8265,63.4064,-3.1046,45.5135
0.8266,63.4084,-3.1094,45.5203
0.8267,63.4103,-3.1143,45.527
0.8268,63.412,-3.1191,45.5338
0.8269,63.4138,-3.1239,45.5406
0.827,63.4154,-3.1288,45.5474
0.8271,63.4169,-3.1336,45.5543
0.8272,63.4184,-3.1385,45.5612
0.8273,63.4198,3.1398,45.5682
0.8274,63.4211,3.135,45.5752
0.8275,63.4223,3.1301,45.5822
0.8276,63.4234,3.1252,45.5893
0.8277,63.4244,3.1203,45.5963
0.8278,63.4254,3.1154,45.6035
0.8279,63.4262,3.1105,45.6106
0.828,63.427,3.1056,45.6178
0.8281,63.4276,3.1007,45.6251
0.8282,63.4282,3.0958,45.6323
0.8283,63.4287,3.0909,45.6396
0.8284,63.4291,3.086,45.647
0.8285,63.4294,3.081,45.6544
0.8286,63.4296,3.0761,45.6618
0.8287,63.4298,3.0711,45.6692
0.8288,63.4298,3.0662,45.6767
0.8289,63.4297,3.0612,45.6843
0.829,63.4296,3.0562,45.6918
0.8291,63.4293,3.0513,45.6994
0.8292,63.429,3.0463,45.7071
0.8293,63.4286,3.0413,45.7147
0.8294,63.4281,3.0363,45.7225
0.8295,63.4275,3.0313,45.7302
0.8296,63.4268,3.0263,45.738
0.8297,63.426,3.0212,45.7458
0.8298,63.4251,3.0162,45.7536
0.8299,63.4242,3.0112,45.7615
0.83,63.4231,3.0061,45.7694
0.8301,63.422,3.0011,45.7774
0.8302,63.4208,2.9961,45.7854
0.8303,63.4195,2.991,45.7934
0.8304,63.4181,2.9859,45.8014
0.8305,63.4167,2.9809,45.8095
0.8306,63.4151,2.9758,45.8176
0.8307,63.4135,2.9707,45.8257
0.8308,63.4119,2.9656,45.8339
0.8309,63.4101,2.9605,45.8421
0.831,63.4083,2.9554,45.8503
0.8311,63.4064,2.9503,45.8585
0.8312,63.4044,2.9452,45.8668
0.8313,63.4023,2.9401,45.8751
0.8314,63.4002,2.935,45.8834
0.8315,63.398,2.9299,45.8917
0.8316,63.3958,2.9248,45.9001
0.8317,63.3935,2.9197,45.9085
0.8318,63.3911,2.9145,45.9169
0.8319,63.3887,2.9094,45.9254
0.832,63.3862,2.9043,45.9338
0.8321,63.3837,2.8991,45.9423
0.8322,63.381,2.894,45.9508
0.8323,63.3784,2.8888,45.9593
0.8324,63.3757,2.8837,45.9679
0.8325,63.3729,2.8786,45.9764
0.8326,63.3701,2.8734,45.985
0.8327,63.3673,2.8683,45.9936
0.8328,63.3643,2.8631,46.0022
0.8329,63.3614,2.858,46.0108
0.833,63.3584,2.8528,46.0195
0.8331,63.3554,2.8476,46.0281
0.8332,63.3523,2.8425,46.0368
0.8333,63.3491,2.8373,46.0455
0.8334,63.346,2.8322,46.0542
0.8335,63.3428,2.827,46.0629
0.8336,63.3395,2.8219,46.0717
0.8337,63.3362,2.8167,46.0804
0.8338,63.3329,2.8116,46.0892
0.8339,63.3295,2.8064,46.0979
0.834,63.3262,2.8013,46.1067
0.8341,63.3227,2.7961,46.1155
0.8342,63.3193,2.791,46.1243
0.8343,63.3158,2.7858,46.1332
0.8344,63.3122,2.7807,46.142
0.8345,63.3086,2.7755,46.1509
0.8346,63.305,2.7704,46.1597
0.8347,63.3014,2.7652,46.1686
0.8348,63.2977,2.7601,46.1775
0.8349,63.294,2.755,46.1864
0.835,63.2903,2.7498,46.1953
0.8351,63.2865,2.7447,46.2043
0.8352,63.2827,2.7395,46.2132
0.8353,63.2789,2.7344,46.2222
0.8354,63.275,2.7293,46.2312
0.8355,63.2711,2.7241,46.2401
0.8356,63.2672,2.719,46.2492
0.8357,63.2632,2.7139,46.2582
0.8358,63.2592,2.7087,46.2672
0.8359,63.2551,2.7036,46.2763
0.836,63.251,2.6985,46.2853
0.8361,63.2469,2.6934,46.2944
0.8362,63.2428,2.6882,46.3035
0.8363,63.2386,2.6831,46.3126
0.8364,63.2343,2.678,46.3218
0.8365,63.2301,2.6729,46.3309
0.8366,63.2258,2.6677,46.3401
0.8367,63.2214,2.6626,46.3493
0.8368,63.217,2.6575,46.3585
0.8369,63.2126,2.6524,46.3677
0.837,63.2081,2.6473,46.377
0.8371,63.2036,2.6422,46.3863
0.8372,63.1991,2.637,46.3955
0.8373,63.1945,2.6319,46.4048
0.8374,63.1898,2.6268,46.4142
0.8375,63.1851,2.6217,46.4235
0.8376,63.1804,2.6166,46.4329
0.8377,63.1756,2.6114,46.4423
0.8378,63.1708,2.6063,46.4517
0.8379,63.166,2.6012,46.4611
0.838,63.161,2.5961,46.4706
0.8381,63.1561,2.591,46.4801
0.8382,63.1511,2.5859,46.4896
0.8383,63.146,2.5807,46.4991
0.8384,63.1409,2.5756,46.5087
0.8385,63.1358,2.5705,46.5182
0.8386,63.1306,2.5654,46.5278
0.8387,63.1253,2.5602,46.5374
0.8388,63.12,2.5551,46.5471
0.8389,63.1147,2.55,46.5568
0.839,63.1093,2.5449,46.5664
0.8391,63.1038,2.5397,46.5761
0.8392,63.0983,2.5346,46.5859
0.8393,63.0928,2.5295,46.5956
0.8394,63.0872,2.5243,46.6054
0.8395,63.0816,2.5192,46.6152
0.8396,63.0759,2.5141,46.625
0.8397,63.0701,2.5089,46.6349
0.8398,63.0643,2.5038,46.6448
0.8399,63.0585,2.4986,46.6546
0.84,63.0526,2.4935,46.6646
0.8401,63.0467,2.4884,46.6745
0.8402,63.0407,2.4832,46.6844
0.8403,63.0347,2.4781,46.6944
0.8404,63.0286,2.4729,46.7044
0.8405,63.0225,2.4678,46.7144
0.8406,63.0164,2.4626,46.7245
0.8407,63.0102,2.4575,46.7345
0.8408,63.004,2.4523,46.7446
0.8409,62.9977,2.4472,46.7547
0.841,62.9914,2.442,46.7648
0.8411,62.985,2.4369,46.7749
0.8412,62.9786,2.4317,46.785
0.8413,62.9722,2.4266,46.7952
0.8414,62.9657,2.4214,46.8054
0.8415,62.9592,2.4163,46.8156
0.8416,62.9526,2.4111,46.8258
0.8417,62.9461,2.406,46.836
0.8418,62.9395,2.4008,46.8462
0.8419,62.9328,2.3957,46.8564
0.842,62.9261,2.3905,46.8667
0.8421,62.9194,2.3854,46.877
0.8422,62.9127,2.3803,46.8872
0.8423,62.9059,2.3751,46.8975
0.8424,62.8991,2.37,46.9078
0.8425,62.8923,2.3648,46.9181
0.8426,62.8855,2.3597,46.9284
0.8427,62.8786,2.3546,46.9388
0.8428,62.8717,2.3494,46.9491
0.8429,62.8648,2.3443,46.9594
0.843,62.8579,2.3392,46.9698
0.8431,62.851,2.3341,46.9801
0.8432,62.844,2.3289,46.9905
0.8433,62.837,2.3238,47.0009
0.8434,62.83,2.3187,47.0112
0.8435,62.823,2.3136,47.0216
0.8436,62.8159,2.3085,47.032
0.8437,62.8089,2.3034,47.0424
0.8438,62.8018,2.2983,47.0528
0.8439,62.7947,2.2932,47.0632
0.844,62.7876,2.2881,47.0736
0.8441,62.7805,2.283,47.084
0.8442,62.7734,2.278,47.0944
0.8443,62.7663,2.2729,47.1048
0.8444,62.7591,2.2678,47.1152
0.8445,62.752,2.2628,47.1256
0.8446,62.7448,2.2577,47.1361
0.8447,62.7377,2.2526,47.1465
0.8448,62.7305,2.2476,47.1569
0.8449,62.7233,2.2426,47.1673
0.845,62.7161,2.2375,47.1778
0.8451,62.7089,2.2325,47.1882
0.8452,62.7017,2.2275,47.1986
0.8453,62.6945,2.2224,47.2091
0.8454,62.6872,2.2174,47.2195
0.8455,62.68,2.2124,47.23
0.8456,62.6728,2.2074,47.2404
0.8457,62.6655,2.2024,47.2508
0.8458,62.6583,2.1974,47.2613
0.8459,62.651,2.1924,47.2718
0.846,62.6437,2.1875,47.2822
0.8461,62.6364,2.1825,47.2927
0.8462,62.6292,2.1775,47.3031
0.8463,62.6219,2.1725,47.3136
0.8464,62.6146,2.1676,47.3241
0.8465,62.6073,2.1626,47.3346
0.8466,62.5999,2.1577,47.345
0.8467,62.5926,2.1527,47.3555
0.8468,62.5853,2.1478,47.366
0.8469,62.5779,2.1429,47.3765
0.847,62.5706,2.138,47.387
0.8471,62.5632,2.133,47.3975
0.8472,62.5558,2.1281,47.408
0.8473,62.5484,2.1232,47.4185
0.8474,62.541,2.1183,47.429
0.8475,62.5336,2.1134,47.4396
0.8476,62.5262,2.1085,47.4501
0.8477,62.5188,2.1036,47.4606
0.8478,62.5113,2.0988,47.4712
0.8479,62.5038,2.0939,47.4817
0.848,62.4964,2.089,47.4923
0.8481,62.4889,2.0841,47.5029
0.8482,62.4814,2.0793,47.5134
0.8483,62.4739,2.0744,47.524
0.8484,62.4663,2.0696,47.5346
0.8485,62.4588,2.0647,47.5452
0.8486,62.4512,2.0599,47.5558
0.8487,62.4436,2.055,47.5664
0.8488,62.436,2.0502,47.5771
0.8489,62.4284,2.0454,47.5877
0.849,62.4208,2.0405,47.5983
0.8491,62.4131,2.0357,47.609
0.8492,62.4055,2.0309,47.6196
0.8493,62.3978,2.0261,47.6303
0.8494,62.3901,2.0213,47.641
0.8495,62.3823,2.0165,47.6516
0.8496,62.3746,2.0117,47.6623
0.8497,62.3668,2.0069,47.673
0.8498,62.359,2.0021,47.6837
0.8499,62.3512,1.9973,47.6944
0.85,62.3434,1.9925,47.7052
0.8501,62.3356,1.9877,47.7159
0.8502,62.3277,1.9829,47.7266
0.8503,62.3199,1.9782,47.7374
0.8504,62.312,1.9734,47.7481
0.8505,62.304,1.9686,47.7589
0.8506,62.2961,1.9639,47.7696
0.8507,62.2881,1.9591,47.7804
0.8508,62.2802,1.9544,47.7912
0.8509,62.2722,1.9496,47.802
0.851,62.2642,1.9449,47.8127
0.8511,62.2561,1.9401,47.8235
0.8512,62.2481,1.9354,47.8343
0.8513,62.24,1.9307,47.8451
0.8514,62.2319,1.9259,47.8559
0.8515,62.2238,1.9212,47.8668
0.8516,62.2157,1.9165,47.8776
0.8517,62.2076,1.9118,47.8884
0.8518,62.1994,1.9071,47.8992
0.8519,62.1912,1.9024,47.9101
0.852,62.183,1.8977,47.9209
0.8521,62.1748,1.893,47.9317
0.8522,62.1666,1.8883,47.9426
0.8523,62.1583,1.8836,47.9534
0.8524,62.1501,1.8789,47.9642
0.8525,62.1418,1.8743,47.9751
0.8526,62.1335,1.8696,47.9859
0.8527,62.1252,1.8649,47.9968
0.8528,62.1169,1.8603,48.0076
0.8529,62.1085,1.8556,48.0185
0.853,62.1002,1.851,48.0293
0.8531,62.0918,1.8464,48.0401
0.8532,62.0834,1.8417,48.051
0.8533,62.0751,1.8371,48.0618
0.8534,62.0666,1.8325,48.0727
0.8535,62.0582,1.8279,48.0835
0.8536,62.0498,1.8233,48.0944
0.8537,62.0413,1.8187,48.1052
0.8538,62.0329,1.8141,48.116
0.8539,62.0244,1.8095,48.1269
0.854,62.0159,1.8049,48.1377
0.8541,62.0074,1.8004,48.1485
0.8542,61.9989,1.7958,48.1593
0.8543,61.9904,1.7912,48.1702
0.8544,61.9819,1.7867,48.181
0.8545,61.9733,1.7821,48.1918
0.8546,61.9648,1.7776,48.2026
0.8547,61.9562,1.7731,48.2134
0.8548,61.9477,1.7686,48.2242
0.8549,61.9391,1.7641,48.2351
0.855,61.9305,1.7595,48.2459
0.8551,61.9219,1.7551,48.2567
0.8552,61.9132,1.7506,48.2674
0.8553,61.9046,1.7461,48.2782
0.8554,61.896,1.7416,48.289
0.8555,61.8873,1.7371,48.2998
0.8556,61.8787,1.7327,48.3106
0.8557,61.87,1.7282,48.3214
0.8558,61.8613,1.7238,48.3321
0.8559,61.8526,1.7194,48.3429
0.856,61.8439,1.7149,48.3537
0.8561,61.8351,1.7105,48.3644
0.8562,61.8264,1.7061,48.3752
0.8563,61.8177,1.7017,48.386
0.8564,61.8089,1.6973,48.3967
0.8565,61.8001,1.6929,48.4075
0.8566,61.7913,1.6886,48.4182
0.8567,61.7825,1.6842,48.429
0.8568,61.7737,1.6798,48.4397
0.8569,61.7649,1.6755,48.4505
0.857,61.756,1.6711,48.4612
0.8571,61.7472,1.6668,48.4719
0.8572,61.7383,1.6625,48.4827
0.8573,61.7294,1.6581,48.4934
0.8574,61.7205,1.6538,48.5041
0.8575,61.7116,1.6495,48.5149
0.8576,61.7026,1.6452,48.5256
0.8577,61.6937,1.6409,48.5363
0.8578,61.6847,1.6366,48.5471
0.8579,61.6757,1.6324,48.5578
0.858,61.6667,1.6281,48.5685
0.8581,61.6577,1.6238,48.5792
0.8582,61.6486,1.6196,48.59
0.8583,61.6396,1.6153,48.6007
0.8584,61.6305,1.6111,48.6114
0.8585,61.6213,1.6069,48.6222
0.8586,61.6122,1.6026,48.6329
0.8587,61.6031,1.5984,48.6436
0.8588,61.5939,1.5942,48.6543
0.8589,61.5847,1.59,48.6651
0.859,61.5755,1.5858,48.6758
0.8591,61.5662,1.5816,48.6865
0.8592,61.557,1.5774,48.6973
0.8593,61.5477,1.5732,48.708
0.8594,61.5383,1.5691,48.7187
0.8595,61.529,1.5649,48.7295
0.8596,61.5196,1.5607,48.7402
0.8597,61.5102,1.5566,48.7509
0.8598,61.5008,1.5525,48.7617
0.8599,61.4914,1.5483,48.7724
0.86,61.4819,1.5442,48.7832
0.8601,61.4724,1.5401,48.7939
0.8602,61.4629,1.5359,48.8046
0.8603,61.4533,1.5318,48.8154
0.8604,61.4437,1.5277,48.8261
0.8605,61.4341,1.5236,48.8369
0.8606,61.4245,1.5195,48.8476
0.8607,61.4148,1.5154,48.8584
0.8608,61.4051,1.5114,48.8691
0.8609,61.3954,1.5073,48.8799
0.861,61.3856,1.5032,48.8907
0.8611,61.3758,1.4992,48.9014
0.8612,61.366,1.4951,48.9122
0.8613,61.3562,1.491,48.9229
0.8614,61.3463,1.487,48.9337
0.8615,61.3364,1.483,48.9444
0.8616,61.3264,1.4789,48.9552
0.8617,61.3165,1.4749,48.966
0.8618,61.3064,1.4709,48.9767
0.8619,61.2964,1.4669,48.9875
0.862,61.2863,1.4629,48.9983
0.8621,61.2762,1.4589,49.009
0.8622,61.2661,1.4549,49.0198
0.8623,61.2559,1.4509,49.0306
0.8624,61.2457,1.4469,49.0413
0.8625,61.2355,1.443,49.0521
0.8626,61.2252,1.439,49.0629
0.8627,61.2149,1.435,49.0736
0.8628,61.2046,1.4311,49.0844
0.8629,61.1942,1.4271,49.0952
0.863,61.1838,1.4232,49.1059
0.8631,61.1734,1.4193,49.1167
0.8632,61.1629,1.4153,49.1275
0.8633,61.1524,1.4114,49.1383
0.8634,61.1418,1.4075,49.149
0.8635,61.1313,1.4036,49.1598
0.8636,61.1207,1.3997,49.1706
0.8637,61.11,1.3958,49.1813
0.8638,61.0993,1.3919,49.1921
0.8639,61.0886,1.388,49.2029
0.864,61.0779,1.3841,49.2136
0.8641,61.0671,1.3803,49.2244
0.8642,61.0563,1.3764,49.2352
0.8643,61.0454,1.3726,49.246
0.8644,61.0345,1.3687,49.2567
0.8645,61.0236,1.3649,49.2675
0.8646,61.0126,1.361,49.2783
0.8647,61.0016,1.3572,49.289
0.8648,60.9906,1.3534,49.2998
0.8649,60.9795,1.3496,49.3106
0.865,60.9684,1.3458,49.3213
0.8651,60.9573,1.342,49.3321
0.8652,60.9461,1.3382,49.3429
0.8653,60.9349,1.3344,49.3536
0.8654,60.9236,1.3306,49.3644
0.8655,60.9123,1.3269,49.3751
0.8656,60.901,1.3231,49.3859
0.8657,60.8896,1.3193,49.3967
0.8658,60.8782,1.3156,49.4074
0.8659,60.8668,1.3118,49.4182
0.866,60.8553,1.3081,49.429
0.8661,60.8438,1.3044,49.4397
0.8662,60.8322,1.3006,49.4505
0.8663,60.8206,1.2969,49.4613
0.8664,60.809,1.2932,49.472
0.8665,60.7973,1.2895,49.4828
0.8666,60.7856,1.2858,49.4936
0.8667,60.7739,1.2821,49.5043
0.8668,60.7621,1.2785,49.5151
0.8669,60.7503,1.2748,49.5259
0.867,60.7384,1.2711,49.5366
0.8671,60.7265,1.2674,49.5474
0.8672,60.7146,1.2638,49.5582
0.8673,60.7026,1.2601,49.5689
0.8674,60.6906,1.2565,49.5797
0.8675,60.6785,1.2529,49.5905
0.8676,60.6664,1.2492,49.6013
0.8677,60.6543,1.2456,49.612
0.8678,60.6421,1.242,49.6228
0.8679,60.6299,1.2384,49.6336
0.868,60.6176,1.2348,49.6444
0.8681,60.6053,1.2312,49.6551
0.8682,60.593,1.2276,49.6659
0.8683,60.5806,1.224,49.6767
0.8684,60.5682,1.2204,49.6875
0.8685,60.5557,1.2169,49.6983
0.8686,60.5432,1.2133,49.7091
0.8687,60.5306,1.2097,49.7199
0.8688,60.5181,1.2062,49.7307
0.8689,60.5054,1.2027,49.7415
0.869,60.4927,1.1991,49.7523
0.8691,60.48,1.1956,49.7631
0.8692,60.4673,1.1921,49.7739
0.8693,60.4545,1.1885,49.7847
0.8694,60.4416,1.185,49.7955
0.8695,60.4287,1.1815,49.8063
0.8696,60.4158,1.178,49.8171
0.8697,60.4028,1.1745,49.8279
0.8698,60.3898,1.171,49.8387
0.8699,60.3767,1.1675,49.8496
0.87,60.3636,1.1641,49.8604
0.8701,60.3505,1.1606,49.8712
0.8702,60.3373,1.1571,49.882
0.8703,60.3241,1.1537,49.8929
0.8704,60.3108,1.1502,49.9037
0.8705,60.2975,1.1468,49.9146
0.8706,60.2841,1.1433,49.9254
0.8707,60.2707,1.1399,49.9362
0.8708,60.2573,1.1365,49.9471
0.8709,60.2438,1.133,49.958
0.871,60.2302,1.1296,49.9688
0.8711,60.2166,1.1262,49.9797
0.8712,60.203,1.1228,49.9905
0.8713,60.1893,1.1194,50.0014
0.8714,60.1756,1.116,50.0123
0.8715,60.1619,1.1126,50.0231
0.8716,60.1481,1.1092,50.034
0.8717,60.1342,1.1059,50.0449
0.8718,60.1203,1.1025,50.0558
0.8719,60.1064,1.0991,50.0667
0.872,60.0924,1.0958,50.0776
0.8721,60.0784,1.0924,50.0885
0.8722,60.0643,1.089,50.0994
0.8723,60.0502,1.0857,50.1103
0.8724,60.0361,1.0824,50.1212
0.8725,60.0219,1.079,50.1321
0.8726,60.0077,1.0757,50.143
0.8727,59.9934,1.0724,50.1539
0.8728,59.9791,1.0691,50.1649
0.8729,59.9647,1.0658,50.1758
0.873,59.9503,1.0625,50.1867
0.8731,59.9358,1.0592,50.1977
0.8732,59.9213,1.0559,50.2086
0.8733,59.9068,1.0526,50.2196
0.8734,59.8922,1.0493,50.2305
0.8735,59.8776,1.046,50.2415
0.8736,59.8629,1.0427,50.2524
0.8737,59.8482,1.0395,50.2634
0.8738,59.8334,1.0362,50.2743
0.8739,59.8186,1.033,50.2853
0.874,59.8038,1.0297,50.2963
0.8741,59.7889,1.0265,50.3073
0.8742,59.774,1.0232,50.3182
0.8743,59.759,1.02,50.3292
0.8744,59.744,1.0168,50.3402
0.8745,59.729,1.0135,50.3512
0.8746,59.7139,1.0103,50.3622
0.8747,59.6988,1.0071,50.3732
0.8748,59.6836,1.0039,50.3842
0.8749,59.6684,1.0007,50.3952
0.875,59.6531,0.99752,50.4063
0.8751,59.6378,0.99433,50.4173
0.8752,59.6225,0.99114,50.4283
0.8753,59.6071,0.98796,50.4393
0.8754,59.5917,0.98479,50.4504
0.8755,59.5762,0.98162,50.4614
0.8756,59.5607,0.97846,50.4724
0.8757,59.5452,0.9753,50.4835
0.8758,59.5296,0.97215,50.4945
0.8759,59.514,0.969,50.5056
0.876,59.4984,0.96586,50.5166
0.8761,59.4827,0.96273,50.5277
0.8762,59.4669,0.9596,50.5388
0.8763,59.4512,0.95647,50.5498
0.8764,59.4353,0.95335,50.5609
0.8765,59.4195,0.95024,50.572
0.8766,59.4036,0.94713,50.5831
0.8767,59.3877,0.94403,50.5941
0.8768,59.3717,0.94093,50.6052
0.8769,59.3557,0.93784,50.6163
0.877,59.3397,0.93475,50.6274
0.8771,59.3236,0.93167,50.6385
0.8772,59.3075,0.92859,50.6496
0.8773,59.2913,0.92552,50.6607
0.8774,59.2752,0.92246,50.6718
0.8775,59.2589,0.9194,50.6829
0.8776,59.2427,0.91635,50.694
0.8777,59.2264,0.9133,50.7051
0.8778,59.2101,0.91026,50.7162
0.8779,59.1937,0.90722,50.7274
0.878,59.1773,0.90419,50.7385
0.8781,59.1609,0.90116,50.7496
0.8782,59.1444,0.89814,50.7607
0.8783,59.1279,0.89513,50.7718
0.8784,59.1114,0.89212,50.783
0.8785,59.0948,0.88912,50.7941
0.8786,59.0782,0.88612,50.8052
0.8787,59.0616,0.88313,50.8164
0.8788,59.0449,0.88015,50.8275
0.8789,59.0282,0.87717,50.8386
0.879,59.0115,0.8742,50.8498
0.8791,58.9947,0.87123,50.8609
0.8792,58.9779,0.86827,50.872
0.8793,58.9611,0.86531,50.8832
0.8794,58.9443,0.86237,50.8943
0.8795,58.9274,0.85942,50.9055
0.8796,58.9105,0.85649,50.9166
0.8797,58.8936,0.85356,50.9277
0.8798,58.8766,0.85063,50.9389
0.8799,58.8596,0.84772,50.95
0.88,58.8426,0.84481,50.9612
0.8801,58.8256,0.8419,50.9723
0.8802,58.8085,0.83901,50.9835
0.8803,58.7914,0.83612,50.9946
0.8804,58.7743,0.83323,51.0058
0.8805,58.7572,0.83035,51.0169
0.8806,58.74,0.82748,51.0281
0.8807,58.7228,0.82462,51.0392
0.8808,58.7056,0.82176,51.0503
0.8809,58.6884,0.81891,51.0615
0.881,58.6711,0.81606,51.0726
0.8811,58.6539,0.81323,51.0838
0.8812,58.6366,0.8104,51.0949
0.8813,58.6193,0.80757,51.1061
0.8814,58.6019,0.80476,51.1172
