时间/s,基波幅值（有效值）/V,基波相角/rad,谐波频率/Hz,谐波幅值（最大值）/V
0.8888,69.3861,0.69905,,
0.8889,69.386,0.69842,,
0.889,69.3859,0.69778,,
0.8891,69.3858,0.69715,,
0.8892,69.3858,0.69652,,
0.8893,69.3857,0.69588,,
0.8894,69.3856,0.69524,,
0.8895,69.3855,0.69461,,
0.8896,69.3853,0.69397,,
0.8897,69.3852,0.69333,,
0.8898,69.3851,0.69268,,
0.8899,69.385,0.69204,,
0.89,69.3849,0.6914,,
0.8901,69.3848,0.69076,,
0.8902,69.3847,0.69011,,
0.8903,69.3846,0.68947,,
0.8904,69.3845,0.68882,,
0.8905,69.3844,0.68817,,
0.8906,69.3843,0.68753,,
0.8907,69.3842,0.68688,,
0.8908,69.3841,0.68623,,
0.8909,69.384,0.68558,,
0.891,69.3839,0.68493,,
0.8911,69.3838,0.68428,,
0.8912,69.3837,0.68363,,
0.8913,69.3836,0.68298,,
0.8914,69.3835,0.68233,,
0.8915,69.3835,0.68168,,
0.8916,69.3834,0.68103,,
0.8917,69.3833,0.68038,,
0.8918,69.3833,0.67973,,
0.8919,69.3832,0.67908,,
0.892,69.3832,0.67843,,
0.8921,69.3832,0.67778,,
0.8922,69.3831,0.67714,,
0.8923,69.3831,0.67649,,
0.8924,69.3831,0.67584,,
0.8925,69.3831,0.6752,,
0.8926,69.3831,0.67455,,
0.8927,69.3831,0.67391,,
0.8928,69.3831,0.67326,,
0.8929,69.3831,0.67262,,
0.893,69.3831,0.67198,,
0.8931,69.3832,0.67134,,
0.8932,69.3832,0.6707,,
0.8933,69.3833,0.67006,,
0.8934,69.3833,0.66942,,
0.8935,69.3834,0.66879,,
0.8936,69.3834,0.66815,,
0.8937,69.3835,0.66752,,
0.8938,69.3835,0.66688,,
0.8939,69.3836,0.66625,,
0.894,69.3837,0.66562,,
0.8941,69.3838,0.665,,
0.8942,69.3839,0.66437,,
0.8943,69.384,0.66374,,
0.8944,69.384,0.66312,,
0.8945,69.3841,0.6625,,
0.8946,69.3842,0.66188,,
0.8947,69.3843,0.66126,,
0.8948,69.3844,0.66064,,
0.8949,69.3845,0.66003,,
0.895,69.3846,0.65941,,
0.8951,69.3847,0.6588,,
0.8952,69.3848,0.65819,,
0.8953,69.3849,0.65758,,
0.8954,69.385,0.65697,,
0.8955,69.3851,0.65636,,
0.8956,69.3852,0.65576,,
0.8957,69.3853,0.65516,,
0.8958,69.3854,0.65455,,
0.8959,69.3855,0.65395,,
0.896,69.3855,0.65335,,
0.8961,69.3856,0.65275,,
0.8962,69.3857,0.65215,,
0.8963,69.3857,0.65155,,
0.8964,69.3858,0.65095,,
0.8965,69.3858,0.65035,,
0.8966,69.3859,0.64976,,
0.8967,69.3859,0.64916,,
0.8968,69.386,0.64856,,
0.8969,69.386,0.64796,,
0.897,69.386,0.64736,,
0.8971,69.386,0.64676,,
0.8972,69.386,0.64616,,
0.8973,69.386,0.64556,,
0.8974,69.386,0.64496,,
0.8975,69.386,0.64435,,
0.8976,69.386,0.64375,,
0.8977,69.386,0.64314,,
0.8978,69.386,0.64253,,
0.8979,69.386,0.64192,,
0.898,69.3859,0.64131,,
0.8981,69.3859,0.6407,,
0.8982,69.3859,0.64009,,
0.8983,69.3859,0.63947,,
0.8984,69.3858,0.63885,,
0.8985,69.3858,0.63823,,
0.8986,69.3857,0.63761,,
0.8987,69.3857,0.63699,,
0.8988,69.3856,0.63636,,
0.8989,69.3856,0.63573,,
0.899,69.3855,0.6351,,
0.8991,69.3855,0.63447,,
0.8992,69.3854,0.63384,,
0.8993,69.3854,0.6332,,
0.8994,69.3853,0.63256,,
0.8995,69.3853,0.63192,,
0.8996,69.3852,0.63128,,
0.8997,69.3852,0.63064,,
0.8998,69.3851,0.62999,,
0.8999,69.3851,0.62935,,
0.9,69.385,0.6287,,
0.9001,69.385,0.62805,,
0.9002,69.3849,0.62739,,
0.9003,69.3848,0.62674,,
0.9004,69.3848,0.62608,,
0.9005,69.3847,0.62543,,
0.9006,69.3847,0.62477,,
0.9007,69.3846,0.62411,,
0.9008,69.3845,0.62345,,
0.9009,69.3845,0.62279,,
0.901,69.3844,0.62213,,
0.9011,69.3844,0.62146,,
0.9012,69.3843,0.6208,,
0.9013,69.3843,0.62014,,
0.9014,69.3842,0.61948,,
0.9015,69.3842,0.61881,,
0.9016,69.3841,0.61815,,
0.9017,69.3841,0.61749,,
0.9018,69.384,0.61683,,
0.9019,69.384,0.61617,,
0.902,69.3839,0.61551,,
0.9021,69.3839,0.61485,,
0.9022,69.3838,0.61419,,
0.9023,69.3838,0.61353,,
0.9024,69.3838,0.61288,,
0.9025,69.3837,0.61223,,
0.9026,69.3837,0.61158,,
0.9027,69.3837,0.61093,,
0.9028,69.3837,0.61028,,
0.9029,69.3836,0.60964,,
0.903,69.3836,0.60899,,
0.9031,69.3836,0.60835,,
0.9032,69.3836,0.60772,,
0.9033,69.3836,0.60708,,
0.9034,69.3836,0.60645,,
0.9035,69.3836,0.60582,,
0.9036,69.3836,0.60519,,
0.9037,69.3836,0.60456,,
0.9038,69.3836,0.60394,,
0.9039,69.3836,0.60332,,
0.904,69.3837,0.6027,,
0.9041,69.3837,0.60208,,
0.9042,69.3837,0.60147,,
0.9043,69.3837,0.60085,,
0.9044,69.3838,0.60024,,
0.9045,69.3838,0.59963,,
0.9046,69.3838,0.59903,,
0.9047,69.3839,0.59842,,
0.9048,69.3839,0.59782,,
0.9049,69.384,0.59721,,
0.905,69.384,0.59661,,
0.9051,69.3841,0.59601,,
0.9052,69.3841,0.59541,,
0.9053,69.3842,0.59481,,
0.9054,69.3842,0.59422,,
0.9055,69.3843,0.59362,,
0.9056,69.3844,0.59302,,
0.9057,69.3844,0.59243,,
0.9058,69.3845,0.59183,,
0.9059,69.3846,0.59124,,
0.906,69.3846,0.59064,,
0.9061,69.3847,0.59004,,
0.9062,69.3848,0.58945,,
0.9063,69.3848,0.58885,,
0.9064,69.3849,0.58825,,
0.9065,69.385,0.58765,,
0.9066,69.385,0.58705,,
0.9067,69.3851,0.58645,,
0.9068,69.3852,0.58585,,
0.9069,69.3852,0.58525,,
0.907,69.3853,0.58465,,
0.9071,69.3854,0.58404,,
0.9072,69.3854,0.58343,,
0.9073,69.3855,0.58282,,
0.9074,69.3856,0.58221,,
0.9075,69.3856,0.5816,,
0.9076,69.3857,0.58099,,
0.9077,69.3858,0.58037,,
0.9078,69.3858,0.57976,,
0.9079,69.3859,0.57914,,
0.908,69.3859,0.57852,,
0.9081,69.386,0.57789,,
0.9082,69.386,0.57727,,
0.9083,69.3861,0.57664,,
0.9084,69.3861,0.57601,,
0.9085,69.3862,0.57538,,
0.9086,69.3862,0.57475,,
0.9087,69.3862,0.57412,,
0.9088,69.3862,0.57348,,
0.9089,69.3863,0.57284,,
0.909,69.3863,0.5722,,
0.9091,69.3863,0.57156,,
0.9092,69.3863,0.57092,,
0.9093,69.3863,0.57028,,
0.9094,69.3862,0.56963,,
0.9095,69.3862,0.56898,,
0.9096,69.3862,0.56833,,
0.9097,69.3862,0.56768,,
0.9098,69.3861,0.56703,,
0.9099,69.3861,0.56638,,
0.91,69.386,0.56573,,
0.9101,69.3859,0.56507,,
0.9102,69.3859,0.56441,,
0.9103,69.3858,0.56376,,
0.9104,69.3857,0.5631,,
0.9105,69.3856,0.56244,,
0.9106,69.3855,0.56179,,
0.9107,69.3854,0.56113,,
0.9108,69.3853,0.56047,,
0.9109,69.3852,0.55981,,
0.911,69.3851,0.55916,,
0.9111,69.385,0.5585,,
0.9112,69.3849,0.55785,,
0.9113,69.3848,0.55719,,
0.9114,69.3846,0.55654,,
0.9115,69.3845,0.55589,,
0.9116,69.3844,0.55524,,
0.9117,69.3843,0.55459,,
0.9118,69.3842,0.55394,,
0.9119,69.384,0.55329,,
0.912,69.3839,0.55265,,
0.9121,69.3838,0.55201,,
0.9122,69.3837,0.55137,,
0.9123,69.3836,0.55073,,
0.9124,69.3835,0.55009,,
0.9125,69.3834,0.54945,,
0.9126,69.3833,0.54882,,
0.9127,69.3832,0.54819,,
0.9128,69.3832,0.54756,,
0.9129,69.3831,0.54693,,
0.913,69.383,0.5463,,
0.9131,69.383,0.54567,,
0.9132,69.3829,0.54505,,
0.9133,69.3829,0.54443,,
0.9134,69.3828,0.5438,,
0.9135,69.3828,0.54318,,
0.9136,69.3828,0.54256,,
0.9137,69.3828,0.54194,,
0.9138,69.3828,0.54132,,
0.9139,69.3828,0.5407,,
0.914,69.3828,0.54008,,
0.9141,69.3828,0.53947,,
0.9142,69.3828,0.53885,,
0.9143,69.3829,0.53823,,
0.9144,69.3829,0.53762,,
0.9145,69.383,0.537,,
0.9146,69.383,0.53638,,
0.9147,69.3831,0.53577,,
0.9148,69.3832,0.53515,,
0.9149,69.3832,0.53454,,
0.915,69.3833,0.53392,,
0.9151,69.3834,0.53331,,
0.9152,69.3835,0.53269,,
0.9153,69.3836,0.53208,,
0.9154,69.3838,0.53147,,
0.9155,69.3839,0.53085,,
0.9156,69.384,0.53024,,
0.9157,69.3841,0.52962,,
0.9158,69.3843,0.52901,,
0.9159,69.3844,0.5284,,
0.916,69.3845,0.52778,,
0.9161,69.3847,0.52717,,
0.9162,69.3848,0.52655,,
0.9163,69.3849,0.52594,,
0.9164,69.3851,0.52533,,
0.9165,69.3852,0.52471,,
0.9166,69.3853,0.5241,,
0.9167,69.3855,0.52348,,
0.9168,69.3856,0.52287,,
0.9169,69.3857,0.52225,,
0.917,69.3859,0.52164,,
0.9171,69.386,0.52102,,
0.9172,69.3861,0.52041,,
0.9173,69.3862,0.51979,,
0.9174,69.3863,0.51917,,
0.9175,69.3864,0.51856,,
0.9176,69.3865,0.51794,,
0.9177,69.3866,0.51732,,
0.9178,69.3867,0.5167,,
0.9179,69.3867,0.51608,,
0.918,69.3868,0.51546,,
0.9181,69.3869,0.51484,,
0.9182,69.3869,0.51422,,
0.9183,69.3869,0.51359,,
0.9184,69.3869,0.51297,,
0.9185,69.387,0.51235,,
0.9186,69.387,0.51172,,
0.9187,69.3869,0.51109,,
0.9188,69.3869,0.51047,,
0.9189,69.3869,0.50984,,
0.919,69.3869,0.50921,,
0.9191,69.3868,0.50858,,
0.9192,69.3867,0.50795,,
0.9193,69.3867,0.50732,,
0.9194,69.3866,0.50669,,
0.9195,69.3865,0.50605,,
0.9196,69.3864,0.50542,,
0.9197,69.3863,0.50479,,
0.9198,69.3862,0.50415,,
0.9199,69.3861,0.50351,,
0.92,69.3859,0.50288,,
0.9201,69.3858,0.50224,,
0.9202,69.3857,0.5016,,
0.9203,69.3855,0.50097,,
0.9204,69.3854,0.50033,,
0.9205,69.3853,0.49969,,
0.9206,69.3851,0.49905,,
0.9207,69.385,0.49841,,
0.9208,69.3848,0.49777,,
0.9209,69.3847,0.49713,,
0.921,69.3845,0.49649,,
0.9211,69.3844,0.49585,,
0.9212,69.3842,0.49522,,
0.9213,69.3841,0.49458,,
0.9214,69.3839,0.49394,,
0.9215,69.3838,0.4933,,
0.9216,69.3837,0.49266,,
0.9217,69.3836,0.49202,,
0.9218,69.3835,0.49138,,
0.9219,69.3833,0.49074,,
0.922,69.3832,0.4901,,
0.9221,69.3831,0.48946,,
0.9222,69.3831,0.48882,,
0.9223,69.383,0.48818,,
0.9224,69.3829,0.48754,,
0.9225,69.3828,0.4869,,
0.9226,69.3828,0.48626,,
0.9227,69.3827,0.48562,,
0.9228,69.3827,0.48498,,
0.9229,69.3827,0.48433,,
0.923,69.3827,0.48369,,
0.9231,69.3826,0.48305,,
0.9232,69.3826,0.48241,,
0.9233,69.3826,0.48176,,
0.9234,69.3827,0.48112,,
0.9235,69.3827,0.48048,,
0.9236,69.3827,0.47983,,
0.9237,69.3828,0.47919,,
0.9238,69.3828,0.47855,,
0.9239,69.3829,0.4779,,
0.924,69.3829,0.47726,,
0.9241,69.383,0.47662,,
0.9242,69.3831,0.47598,,
0.9243,69.3832,0.47534,,
0.9244,69.3833,0.4747,,
0.9245,69.3834,0.47406,,
0.9246,69.3835,0.47342,,
0.9247,69.3836,0.47279,,
0.9248,69.3837,0.47215,,
0.9249,69.3838,0.47152,,
0.925,69.3839,0.47089,,
0.9251,69.384,0.47026,,
0.9252,69.3842,0.46963,,
0.9253,69.3843,0.46901,,
0.9254,69.3844,0.46839,,
0.9255,69.3845,0.46776,,
0.9256,69.3847,0.46714,,
0.9257,69.3848,0.46653,,
0.9258,69.3849,0.46591,,
0.9259,69.385,0.4653,,
0.926,69.3852,0.46468,,
0.9261,69.3853,0.46407,,
0.9262,69.3854,0.46346,,
0.9263,69.3855,0.46285,,
0.9264,69.3856,0.46225,,
0.9265,69.3857,0.46164,,
0.9266,69.3858,0.46104,,
0.9267,69.3859,0.46043,,
0.9268,69.386,0.45983,,
0.9269,69.3861,0.45923,,
0.927,69.3862,0.45862,,
0.9271,69.3862,0.45802,,
0.9272,69.3863,0.45742,,
0.9273,69.3863,0.45682,,
0.9274,69.3864,0.45622,,
0.9275,69.3864,0.45561,,
0.9276,69.3864,0.45501,,
0.9277,69.3865,0.45441,,
0.9278,69.3865,0.45381,,
0.9279,69.3865,0.45321,,
0.928,69.3865,0.4526,,
0.9281,69.3865,0.452,,
0.9282,69.3865,0.45139,,
0.9283,69.3864,0.45078,,
0.9284,69.3864,0.45018,,
0.9285,69.3864,0.44957,,
0.9286,69.3863,0.44896,,
0.9287,69.3863,0.44835,,
0.9288,69.3862,0.44773,,
0.9289,69.3862,0.44712,,
0.929,69.3861,0.4465,,
0.9291,69.386,0.44589,,
0.9292,69.386,0.44527,,
0.9293,69.3859,0.44465,,
0.9294,69.3858,0.44403,,
0.9295,69.3857,0.44341,,
0.9296,69.3856,0.44278,,
0.9297,69.3856,0.44215,,
0.9298,69.3855,0.44153,,
0.9299,69.3854,0.4409,,
0.93,69.3853,0.44027,,
0.9301,69.3852,0.43963,,
0.9302,69.3851,0.439,,
0.9303,69.385,0.43836,,
0.9304,69.3849,0.43772,,
0.9305,69.3848,0.43709,,
0.9306,69.3847,0.43645,,
0.9307,69.3846,0.4358,,
0.9308,69.3845,0.43516,,
0.9309,69.3845,0.43451,,
0.931,69.3844,0.43387,,
0.9311,69.3843,0.43322,,
0.9312,69.3842,0.43257,,
0.9313,69.3841,0.43192,,
0.9314,69.3841,0.43127,,
0.9315,69.384,0.43062,,
0.9316,69.3839,0.42996,,
0.9317,69.3839,0.42931,,
0.9318,69.3838,0.42865,,
0.9319,69.3838,0.42799,,
0.932,69.3837,0.42734,,
0.9321,69.3837,0.42668,,
0.9322,69.3836,0.42602,,
0.9323,69.3836,0.42536,,
0.9324,69.3836,0.4247,,
0.9325,69.3835,0.42404,,
0.9326,69.3835,0.42338,,
0.9327,69.3835,0.42272,,
0.9328,69.3835,0.42206,,
0.9329,69.3835,0.4214,,
0.933,69.3835,0.42074,,
0.9331,69.3834,0.42008,,
0.9332,69.3834,0.41942,,
0.9333,69.3835,0.41876,,
0.9334,69.3835,0.41811,,
0.9335,69.3835,0.41745,,
0.9336,69.3835,0.4168,,
0.9337,69.3835,0.41615,,
0.9338,69.3835,0.4155,,
0.9339,69.3836,0.41485,,
0.934,69.3836,0.41421,,
0.9341,69.3836,0.41357,,
0.9342,69.3837,0.41293,,
0.9343,69.3837,0.41229,,
0.9344,69.3838,0.41166,,
0.9345,69.3838,0.41103,,
0.9346,69.3839,0.4104,,
0.9347,69.3839,0.40977,,
0.9348,69.384,0.40915,,
0.9349,69.384,0.40853,,
0.935,69.3841,0.40791,,
0.9351,69.3841,0.40729,,
0.9352,69.3842,0.40668,,
0.9353,69.3843,0.40607,,
0.9354,69.3843,0.40546,,
0.9355,69.3844,0.40486,,
0.9356,69.3845,0.40425,,
0.9357,69.3845,0.40365,,
0.9358,69.3846,0.40305,,
0.9359,69.3846,0.40245,,
0.936,69.3847,0.40185,,
0.9361,69.3848,0.40125,,
0.9362,69.3848,0.40065,,
0.9363,69.3849,0.40006,,
0.9364,69.3849,0.39946,,
0.9365,69.385,0.39887,,
0.9366,69.3851,0.39827,,
0.9367,69.3851,0.39768,,
0.9368,69.3852,0.39708,,
0.9369,69.3852,0.39649,,
0.937,69.3853,0.39589,,
0.9371,69.3853,0.3953,,
0.9372,69.3854,0.3947,,
0.9373,69.3854,0.3941,,
0.9374,69.3855,0.39351,,
0.9375,69.3855,0.39291,,
0.9376,69.3856,0.39231,,
0.9377,69.3856,0.39171,,
0.9378,69.3856,0.3911,,
0.9379,69.3857,0.3905,,
0.938,69.3857,0.38989,,
0.9381,69.3858,0.38929,,
0.9382,69.3858,0.38868,,
0.9383,69.3858,0.38807,,
0.9384,69.3858,0.38746,,
0.9385,69.3859,0.38685,,
0.9386,69.3859,0.38623,,
0.9387,69.3859,0.38562,,
0.9388,69.3859,0.385,,
0.9389,69.3859,0.38438,,
0.939,69.3859,0.38376,,
0.9391,69.3859,0.38313,,
0.9392,69.3859,0.38251,,
0.9393,69.3859,0.38188,,
0.9394,69.3859,0.38125,,
0.9395,69.3859,0.38062,,
0.9396,69.3858,0.37999,,
0.9397,69.3858,0.37935,,
0.9398,69.3858,0.37872,,
0.9399,69.3858,0.37808,,
0.94,69.3857,0.37744,,
0.9401,69.3857,0.3768,,
0.9402,69.3856,0.37616,,
0.9403,69.3856,0.37551,,
0.9404,69.3855,0.37487,,
0.9405,69.3855,0.37422,,
0.9406,69.3854,0.37357,,
0.9407,69.3854,0.37292,,
0.9408,69.3853,0.37227,,
0.9409,69.3853,0.37162,,
0.941,69.3852,0.37096,,
0.9411,69.3851,0.37031,,
0.9412,69.385,0.36965,,
0.9413,69.385,0.369,,
0.9414,69.3849,0.36834,,
0.9415,69.3848,0.36768,,
0.9416,69.3847,0.36702,,
0.9417,69.3847,0.36637,,
0.9418,69.3846,0.36571,,
0.9419,69.3845,0.36505,,
0.942,69.3844,0.36439,,
0.9421,69.3844,0.36373,,
0.9422,69.3843,0.36307,,
0.9423,69.3842,0.36242,,
0.9424,69.3841,0.36176,,
0.9425,69.3841,0.3611,,
0.9426,69.384,0.36045,,
0.9427,69.3839,0.35979,,
0.9428,69.3839,0.35914,,
0.9429,69.3838,0.35849,,
0.943,69.3837,0.35784,,
0.9431,69.3837,0.35719,,
0.9432,69.3836,0.35654,,
0.9433,69.3836,0.35589,,
0.9434,69.3835,0.35525,,
0.9435,69.3835,0.3546,,
0.9436,69.3834,0.35396,,
0.9437,69.3834,0.35332,,
0.9438,69.3834,0.35269,,
0.9439,69.3834,0.35205,,
0.944,69.3833,0.35142,,
0.9441,69.3833,0.35079,,
0.9442,69.3833,0.35016,,
0.9443,69.3833,0.34954,,
0.9444,69.3833,0.34891,,
0.9445,69.3833,0.34829,,
0.9446,69.3833,0.34767,,
0.9447,69.3834,0.34705,,
0.9448,69.3834,0.34643,,
0.9449,69.3834,0.34582,,
0.945,69.3834,0.3452,,
0.9451,69.3835,0.34459,,
0.9452,69.3835,0.34398,,
0.9453,69.3836,0.34337,,
0.9454,69.3836,0.34276,,
0.9455,69.3837,0.34215,,
0.9456,69.3837,0.34154,,
0.9457,69.3838,0.34093,,
0.9458,69.3839,0.34033,,
0.9459,69.384,0.33972,,
0.946,69.384,0.33911,,
0.9461,69.3841,0.33851,,
0.9462,69.3842,0.3379,,
0.9463,69.3843,0.3373,,
0.9464,69.3844,0.33669,,
0.9465,69.3845,0.33609,,
0.9466,69.3846,0.33548,,
0.9467,69.3847,0.33488,,
0.9468,69.3848,0.33427,,
0.9469,69.3849,0.33367,,
0.947,69.385,0.33306,,
0.9471,69.3851,0.33246,,
0.9472,69.3852,0.33185,,
0.9473,69.3853,0.33124,,
0.9474,69.3853,0.33063,,
0.9475,69.3854,0.33003,,
0.9476,69.3855,0.32942,,
0.9477,69.3856,0.32881,,
0.9478,69.3857,0.3282,,
0.9479,69.3858,0.32759,,
0.948,69.3859,0.32698,,
0.9481,69.3859,0.32636,,
0.9482,69.386,0.32575,,
0.9483,69.3861,0.32514,,
0.9484,69.3861,0.32452,,
0.9485,69.3862,0.32391,,
0.9486,69.3862,0.32329,,
0.9487,69.3863,0.32267,,
0.9488,69.3863,0.32205,,
0.9489,69.3863,0.32143,,
0.949,69.3864,0.32081,,
0.9491,69.3864,0.32019,,
0.9492,69.3864,0.31957,,
0.9493,69.3864,0.31894,,
0.9494,69.3864,0.31832,,
0.9495,69.3863,0.31769,,
0.9496,69.3863,0.31706,,
0.9497,69.3863,0.31643,,
0.9498,69.3863,0.3158,,
0.9499,69.3862,0.31517,,
0.95,69.3862,0.31453,,
0.9501,69.3861,0.3139,,
0.9502,69.3861,0.31326,,
0.9503,69.386,0.31262,,
0.9504,69.3859,0.31198,,
0.9505,69.3858,0.31134,,
0.9506,69.3858,0.3107,,
0.9507,69.3857,0.31006,,
0.9508,69.3856,0.30942,,
0.9509,69.3855,0.30877,,
0.951,69.3854,0.30813,,
0.9511,69.3853,0.30748,,
0.9512,69.3852,0.30683,,
0.9513,69.3851,0.30619,,
0.9514,69.385,0.30554,,
0.9515,69.3849,0.30489,,
0.9516,69.3848,0.30424,,
0.9517,69.3847,0.30359,,
0.9518,69.3846,0.30294,,
0.9519,69.3845,0.30229,,
0.952,69.3844,0.30164,,
0.9521,69.3843,0.30098,,
0.9522,69.3842,0.30033,,
0.9523,69.3841,0.29968,,
0.9524,69.384,0.29903,,
0.9525,69.384,0.29838,,
0.9526,69.3839,0.29773,,
0.9527,69.3838,0.29708,,
0.9528,69.3837,0.29643,,
0.9529,69.3836,0.29578,,
0.953,69.3836,0.29513,,
0.9531,69.3835,0.29448,,
0.9532,69.3834,0.29383,,
0.9533,69.3834,0.29318,,
0.9534,69.3833,0.29254,,
0.9535,69.3833,0.29189,,
0.9536,69.3832,0.29125,,
0.9537,69.3832,0.29061,,
0.9538,69.3832,0.28997,,
0.9539,69.3831,0.28933,,
0.954,69.3831,0.28869,,
0.9541,69.3831,0.28805,,
0.9542,69.3831,0.28742,,
0.9543,69.3831,0.28678,,
0.9544,69.3831,0.28615,,
0.9545,69.3831,0.28552,,
0.9546,69.3832,0.28489,,
0.9547,69.3832,0.28426,,
0.9548,69.3832,0.28363,,
0.9549,69.3833,0.28301,,
0.955,69.3833,0.28238,,
0.9551,69.3833,0.28176,,
0.9552,69.3834,0.28114,,
0.9553,69.3835,0.28052,,
0.9554,69.3835,0.2799,,
0.9555,69.3836,0.27928,,
0.9556,69.3837,0.27866,,
0.9557,69.3837,0.27805,,
0.9558,69.3838,0.27743,,
0.9559,69.3839,0.27682,,
0.956,69.384,0.2762,,
0.9561,69.3841,0.27559,,
0.9562,69.3842,0.27498,,
0.9563,69.3843,0.27437,,
0.9564,69.3844,0.27376,,
0.9565,69.3845,0.27315,,
0.9566,69.3846,0.27254,,
0.9567,69.3847,0.27193,,
0.9568,69.3848,0.27133,,
0.9569,69.3849,0.27072,,
0.957,69.385,0.27011,,
0.9571,69.3851,0.26951,,
0.9572,69.3852,0.2689,,
0.9573,69.3853,0.2683,,
0.9574,69.3854,0.26769,,
0.9575,69.3855,0.26709,,
0.9576,69.3856,0.26648,,
0.9577,69.3856,0.26588,,
0.9578,69.3857,0.26527,,
0.9579,69.3858,0.26467,,
0.958,69.3859,0.26406,,
0.9581,69.3859,0.26346,,
0.9582,69.386,0.26285,,
0.9583,69.386,0.26224,,
0.9584,69.3861,0.26164,,
0.9585,69.3861,0.26103,,
0.9586,69.3862,0.26042,,
0.9587,69.3862,0.25981,,
0.9588,69.3862,0.25919,,
0.9589,69.3863,0.25858,,
0.959,69.3863,0.25797,,
0.9591,69.3863,0.25735,,
0.9592,69.3863,0.25673,,
0.9593,69.387,0.2555,,
0.9594,69.387,0.25489,,
0.9595,69.3869,0.25427,,
0.9596,69.3869,0.25365,,
0.9597,69.3869,0.25303,,
0.9598,69.3869,0.25242,,
0.9599,69.3868,0.2518,,
0.96,69.3867,0.25119,,
0.9601,69.3867,0.25057,,
0.9602,69.3866,0.24996,,
0.9603,69.3865,0.24934,,
0.9604,69.3864,0.24873,,
0.9605,69.3863,0.24811,,
0.9606,69.3862,0.2475,,
0.9607,69.3861,0.24688,,
0.9608,69.3859,0.24627,,
0.9609,69.3858,0.24565,,
0.961,69.3857,0.24503,,
0.9611,69.3855,0.24442,,
0.9612,69.3854,0.2438,,
0.9613,69.3853,0.24318,,
0.9614,69.3851,0.24257,,
0.9615,69.385,0.24195,,
0.9616,69.3848,0.24133,,
0.9617,69.3847,0.24071,,
0.9618,69.3845,0.24009,,
0.9619,69.3844,0.23947,,
0.962,69.3842,0.23886,,
0.9621,69.3841,0.23824,,
0.9622,69.3839,0.23762,,
0.9623,69.3838,0.237,,
0.9624,69.3837,0.23638,,
0.9625,69.3836,0.23576,,
0.9626,69.3835,0.23514,,
0.9627,69.3833,0.23452,,
0.9628,69.3832,0.2339,,
0.9629,69.3831,0.23328,,
0.963,69.3831,0.23266,,
0.9631,69.383,0.23204,,
0.9632,69.3829,0.23142,,
0.9633,69.3828,0.23081,,
0.9634,69.3828,0.23019,,
0.9635,69.3827,0.22957,,
0.9636,69.3827,0.22895,,
0.9637,69.3827,0.22833,,
0.9638,69.3827,0.22771,,
0.9639,69.3826,0.22709,,
0.964,69.3826,0.22647,,
0.9641,69.3826,0.22585,,
0.9642,69.3827,0.22523,,
0.9643,69.3827,0.2246,,
0.9644,69.3827,0.22398,,
0.9645,69.3828,0.22335,,
0.9646,69.3828,0.22273,,
0.9647,69.3829,0.2221,,
0.9648,69.3829,0.22147,,
0.9649,69.383,0.22084,,
0.965,69.3831,0.22021,,
0.9651,69.3832,0.21958,,
0.9652,69.3833,0.21894,,
0.9653,69.3834,0.21831,,
0.9654,69.3835,0.21767,,
0.9655,69.3836,0.21703,,
0.9656,69.3837,0.21639,,
0.9657,69.3838,0.21575,,
0.9658,69.3839,0.2151,,
0.9659,69.384,0.21446,,
0.966,69.3842,0.21381,,
0.9661,69.3843,0.21316,,
0.9662,69.3844,0.21251,,
0.9663,69.3845,0.21187,,
0.9664,69.3847,0.21121,,
0.9665,69.3848,0.21056,,
0.9666,69.3849,0.20991,,
0.9667,69.385,0.20926,,
0.9668,69.3852,0.20861,,
0.9669,69.3853,0.20795,,
0.967,69.3854,0.2073,,
0.9671,69.3855,0.20665,,
0.9672,69.3856,0.206,,
0.9673,69.3857,0.20534,,
0.9674,69.3858,0.20469,,
0.9675,69.3859,0.20404,,
0.9676,69.386,0.20339,,
0.9677,69.3861,0.20274,,
0.9678,69.3862,0.20209,,
0.9679,69.3862,0.20144,,
0.968,69.3863,0.20079,,
0.9681,69.3863,0.20015,,
0.9682,69.3864,0.1995,,
0.9683,69.3864,0.19886,,
0.9684,69.3864,0.19822,,
0.9685,69.3865,0.19757,,
0.9686,69.3865,0.19693,,
0.9687,69.3865,0.1963,,
0.9688,69.3865,0.19566,,
0.9689,69.3865,0.19502,,
0.969,69.3865,0.19439,,
0.9691,69.3864,0.19375,,
0.9692,69.3864,0.19312,,
0.9693,69.3864,0.19249,,
0.9694,69.3863,0.19186,,
0.9695,69.3863,0.19124,,
0.9696,69.3862,0.19061,,
0.9697,69.3862,0.18999,,
0.9698,69.3861,0.18936,,
0.9699,69.386,0.18874,,
0.97,69.386,0.18812,,
0.9701,69.3859,0.18751,,
0.9702,69.3858,0.18689,,
0.9703,69.3857,0.18627,,
0.9704,69.3856,0.18566,,
0.9705,69.3856,0.18505,,
0.9706,69.3855,0.18443,,
0.9707,69.3854,0.18382,,
0.9708,69.3853,0.18321,,
0.9709,69.3852,0.1826,,
0.971,69.3851,0.182,,
0.9711,69.385,0.18139,,
0.9712,69.3849,0.18079,,
0.9713,69.3848,0.18018,,
0.9714,69.3847,0.17958,,
0.9715,69.3846,0.17898,,
0.9716,69.3845,0.17837,,
0.9717,69.3845,0.17777,,
